1000 - HFM Consolidated Group,1. Retail,NewStores,64,64 - HFM Leichhardt,910,01-P&L,06-Other operating expenses,11-Operating Expenses,72-Admin Costs,64030,Bank Charges,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-111.11,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,NewStores,64,64 - HFM Leichhardt,910,01-P&L,06-Other operating expenses,11-Operating Expenses,72-Admin Costs,64040,Bad Debt,Actual,,,,,,,,,,,,,,,,,,,,,,,,,-377.68,,,,,,,-926.00,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,-37.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,NewStores,64,64 - HFM Leichhardt,910,01-P&L,06-Other operating expenses,11-Operating Expenses,72-Admin Costs,64100,Consumable Stores,Actual,,,,,,,,,,,,-6.55,,,,,,,,,,,,,,,,,,,,,,,-153.22,,,,,,,,,,,,,,-215.00,,,,,,,,,-215.00,,-215.00,,-215.00,-330.36,,-215.00,-215.00,,,-215.00,,-215.00,-215.00,,-215.00,,,,,,,,,,,,,,,-141.90,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,-110.00,0.00,0.00,0.00,"-3,014.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,NewStores,64,64 - HFM Leichhardt,910,01-P&L,06-Other operating expenses,11-Operating Expenses,72-Admin Costs,64110,Delivery & Courier Charges,Actual,,,,,,,,,,,,-380.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-109.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-320.00,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-74.11,-139.08,0.00,0.00,0.00,-70.14,0.00,0.00,0.00,0.00,0.00,-87.52,-157.71
1000 - HFM Consolidated Group,1. Retail,NewStores,64,64 - HFM Leichhardt,910,01-P&L,06-Other operating expenses,11-Operating Expenses,72-Admin Costs,64150,Filing/Registration Fees,Actual,,,,,,,,,,-219.00,,,,,,-249.00,,,,,,,,,,,,-254.00,,-254.00,,,,,,,,,,,,-9.00,,,,,,,,,,,-267.00,,,,,,,,,,,,,,,,,-273.00,,,,,,,-276.00,,,,,,,,,,,,-290.00,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-642.00,0.00,0.00,0.00,0.00,-421.43,421.43,0.00,0.00,0.00,-329.00,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,NewStores,64,64 - HFM Leichhardt,910,01-P&L,06-Other operating expenses,11-Operating Expenses,72-Admin Costs,64160,Fines,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,427.69",,,-883.52,,,,,,,,,,,,,,,,,,,,,,"-15,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,NewStores,64,64 - HFM Leichhardt,910,01-P&L,06-Other operating expenses,11-Operating Expenses,72-Admin Costs,64170,General Expenses,Actual,,,,,,,,,,-378.12,-540.57,-107.16,-125.41,-25.00,-38.63,-65.40,-163.46,-19.07,-127.22,-151.75,-234.15,-381.23,-99.98,-30.00,-65.00,-175.89,-82.23,-310.44,-20.00,,-231.24,-45.00,-75.00,-232.53,-15.00,-69.09,-145.24,-87.64,-10.00,-752.19,-179.93,-65.64,-238.55,-591.88,-197.73,-164.54,-152.18,"-2,088.00",-81.26,-60.00,-40.00,-35.00,-181.00,-123.00,-280.00,-205.90,-215.46,-45.00,-84.77,-35.00,-75.00,-145.00,-105.00,"-1,059.73",463.99,-125.00,-20.00,-91.82,-128.19,-73.55,-230.00,-109.54,-85.00,-56.00,-42.81,-374.64,-148.63,-260.91,-320.16,-85.41,-96.38,-81.82,-8.00,-200.53,-18.14,-21.68,-10.00,-42.36,-10.00,-54.46,-107.09,,,-55.64,,,,0.08,-8.21,0.00,0.00,0.00,0.00,-63.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-1,306.37",-113.64,-52.27,0.00,0.00,0.00,"-13,657.12","24,410.80","-45,795.46","-6,161.84",671.18,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,NewStores,64,64 - HFM Leichhardt,910,01-P&L,06-Other operating expenses,11-Operating Expenses,72-Admin Costs,64200,Inspection Fee,Actual,,,,,,,,,,,,,-390.00,,,,,,,,,,,,-400.00,,,,,,,,,,,,-390.00,,,,-330.00,,,,,,,,-525.00,,,,,,,-401.70,,,,-475.00,,-475.00,,,-475.00,,,,-475.00,0.00,,,"-1,362.20",,,,,,,,-500.00,,,,,,-500.00,,,"-1,000.00",,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,NewStores,64,64 - HFM Leichhardt,910,01-P&L,06-Other operating expenses,11-Operating Expenses,72-Admin Costs,64240,Licensing Fees,Actual,,,,,,,,,,,,,,,,,,"-1,322.95",,,,,,,,,,,,,,,,,,,,-91.27,,,,,,,,,,,-543.00,,,,,,,,,,,,,,,,,,,,,-556.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,-665.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-681.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,NewStores,64,64 - HFM Leichhardt,910,01-P&L,06-Other operating expenses,11-Operating Expenses,72-Admin Costs,64290,Non Depreciable Assets,Actual,,,,,,,,,,,-800.00,,,,,,,,-410.00,"-1,026.18",,,,,,,,,,,,,,,,,,,-219.27,"-1,299.43","-3,522.46","-5,129.41",,,,,,,,-589.54,,,,,,,,-697.55,,,,-558.04,,,,,,,,,,"-1,758.00",,,-58.31,,,,,,,,,,-916.00,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,NewStores,64,64 - HFM Leichhardt,910,01-P&L,06-Other operating expenses,11-Operating Expenses,72-Admin Costs,64300,Postage,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,NewStores,64,64 - HFM Leichhardt,910,01-P&L,06-Other operating expenses,11-Operating Expenses,72-Admin Costs,64310,Printing & Stationary,Actual,,,,,,,,,,-51.37,"-2,683.24",-560.15,-968.34,-477.53,-192.49,-362.92,-687.52,-334.71,-600.19,-989.23,"-1,178.21",-289.43,-244.12,-701.14,-249.84,-726.15,-303.09,-434.11,"-3,614.31",-599.04,-322.34,-290.87,"-2,275.27","-1,105.59","-1,373.01",-273.19,-825.59,-560.09,"-2,552.13",-797.18,"-4,105.04","-2,234.34","-1,480.23",-318.29,"-1,476.18","-1,245.89",-355.91,-447.12,"-1,556.10","-2,409.30","-2,332.90",-728.54,"-1,666.06","-1,059.71","-2,671.84",-988.20,"-2,583.79","-1,953.86","-2,220.27","-2,669.52","-1,688.61",-958.45,-666.26,"-3,031.52","-1,236.83","-2,907.13","-3,669.78",-621.15,-744.09,-885.85,"-1,763.87","-1,621.97","-1,228.09","-2,164.29","-1,891.32","-1,106.23",-967.51,"-4,192.69","-2,327.83","-1,334.58","-1,837.55",-258.28,"-1,019.35","-2,229.32",-250.86,"-1,388.39","-1,160.80","-3,829.34","-1,054.71","-7,648.21","-1,574.36",-637.10,-700.26,"-2,146.08","-1,656.41","-1,454.55","-1,836.69",-647.08,"-2,307.76","-1,133.21","-1,350.44",-197.10,"-4,842.32",-812.86,"-1,029.83","-2,271.39",-199.98,"-2,700.15",-88.43,-583.67,-85.91,"-4,510.80","-1,315.46",-183.85,-378.12,"-2,832.05","-1,408.23",-121.57,-619.83,"-1,778.50",421.04,-995.83,"-1,321.44",-728.26,"-1,659.51","-7,064.28","-1,207.53"
1000 - HFM Consolidated Group,1. Retail,NewStores,64,64 - HFM Leichhardt,910,01-P&L,06-Other operating expenses,11-Operating Expenses,72-Admin Costs,64315,Product Innovation & Research,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-248.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,NewStores,64,64 - HFM Leichhardt,910,01-P&L,06-Other operating expenses,11-Operating Expenses,72-Admin Costs,64330,Security Costs,Actual,,,,,,,,,,-180.45,,,,,,-316.82,,,-85.00,,,,,,,,,,,,,,,,,,,,,,,-887.37,-231.00,,-143.00,-63.64,,-716.22,,,,-48.00,-48.00,-48.00,-330.58,-68.00,"-1,346.80",-277.94,"-1,690.00",,-273.98,-208.27,-208.32,-199.26,-295.12,-416.00,-319.32,-274.32,-474.24,-557.60,-733.28,"-5,001.18","-3,201.12","-3,201.12",-200.00,-8.77,"5,158.56",-100.00,-100.00,-100.00,-100.00,-100.00,-100.00,-182.43,-327.65,-308.89,-62.66,-236.11,-339.48,-169.74,"-1,334.18",-389.74,-302.48,-362.63,-169.74,-169.74,-614.83,-192.89,-350.00,-158.48,-169.00,-169.00,-371.11,-392.67,-169.74,-234.04,-267.89,-161.79,-331.68,-331.68,-169.94,"-10,307.88","-7,296.42","-3,731.36","-4,641.97",-642.69,"-1,060.77",-858.04,-842.23,"2,469.17",-147.84,"-1,576.36",0.00,-211.35,0.00,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,NewStores,64,64 - HFM Leichhardt,910,01-P&L,06-Other operating expenses,11-Operating Expenses,72-Admin Costs,64350,Subscriptions & Membership,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-1,566.00",0.00,0.00
1000 - HFM Consolidated Group,1. Retail,NewStores,64,64 - HFM Leichhardt,910,01-P&L,06-Other operating expenses,11-Operating Expenses,72-Admin Costs,64380,Travelling Expenses,Actual,,,,,,,,,,,-505.98,-160.55,,,-14.18,,,,,,,,,,,-43.10,"-3,032.14",,,,,,,-57.82,,,,,"-1,985.45",-256.03,-47.22,,-85.32,,,-53.04,-304.47,-194.59,-144.74,-197.50,93.16,,,,,,,,,,,,,,-344.74,,-166.91,-50.13,-52.41,,-31.14,,,,,,,,,,,,,,,,,-45.50,,,,,,,,,,,0.00,0.00,0.00,0.00,192.05,0.00,-590.61,-559.35,-23.05,46.10,0.00,0.00,-87.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,NewStores,64,64 - HFM Leichhardt,910,01-P&L,06-Other operating expenses,11-Operating Expenses,73-IT Costs,64080,Computer Maintenance & Supply,Actual,,,,,,,,,,"-1,500.00","-2,000.00","-2,500.00","-2,798.50","-2,238.80","-2,238.80","-2,798.50","-2,238.80","-2,238.80","-2,798.50","-2,238.80","-2,238.80","-2,798.50","-2,238.80","-2,238.80","-2,495.75","-1,996.60","-1,996.60","-2,495.75","-1,996.60","-1,996.60","-2,495.75","-1,996.60","-1,996.60","-2,495.75","-1,996.60","-2,275.35","-2,814.95","-2,251.96","-2,251.96","-2,814.95","-2,338.33","-2,251.96","-2,814.95","-2,261.96","-2,251.96","-2,814.95","-2,251.96","-2,251.96","-3,765.00","-3,109.00","-2,624.00","-5,192.00","-2,624.00","-3,081.00","-3,280.00","-2,624.00","-2,624.00","-3,280.00","-2,624.00","-2,624.00","-3,016.65","-2,413.32","-2,413.32","-3,016.65","-2,413.32","-2,413.32","-3,016.65","-2,413.32","-2,413.32","-3,016.65","-2,413.32","-2,413.32",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,-18.14,0.00,0.00,-9.32,-37.72,144.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-600.00,0.00,0.00,-22.68,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,NewStores,64,64 - HFM Leichhardt,910,01-P&L,06-Other operating expenses,11-Operating Expenses,74-Consultancy,64090,Consultancy Fees,Actual,,,,,,,,,,,-280.30,-702.31,,-321.48,,,,"-1,542.48",,"-2,460.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,NewStores,64,64 - HFM Leichhardt,910,01-P&L,06-Other operating expenses,11-Operating Expenses,75-Entertaining,64140,Entertaining,Actual,,,,,,,,,,,,,,,,,,"-3,287.43",,,-197.76,,,,,,,,0.00,"-5,188.45",-216.53,-83.64,,,,,,,,,"-5,261.68","1,778.85",,,,,,,,,,,0.00,"-1,917.23",-842.90,,,,,,,,,,"-4,734.48",0.00,0.00,0.00,0.00,0.00,0.00,"4,734.48",,,,,"-5,514.75","3,079.25",0.00,0.00,,,,,-927.27,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,NewStores,64,64 - HFM Leichhardt,910,01-P&L,06-Other operating expenses,11-Operating Expenses,76-Insurance,64220,Insurance General,Actual,,,,,,,,,,"-2,300.00",-634.92,"-7,353.77","-1,736.44","-3,479.45","-3,479.45","-2,431.94","-3,130.28","-3,305.47","-3,641.47","-2,684.62","-3,150.26","-3,150.26","-3,150.26","-3,150.26","-3,150.26","-3,150.26","-3,944.66","-2,977.79","1,190.20","-1,639.44","-3,126.02",472.59,"-2,957.52","-3,152.88","-1,161.19","-1,598.50","-1,608.36","-1,650.67","-7,608.34","1,191.65","1,855.87","-1,570.61","-1,570.61","-3,672.34","-1,565.33","-1,549.70","-3,639.25","-3,306.64","-3,526.76","-3,277.52","-3,277.53","-3,277.52","-3,277.52","-4,876.75","-3,477.43","-3,569.60","-2,862.29","-3,412.06","-5,469.64","-5,513.26","-5,346.07","-5,074.12","-5,241.59","-5,074.12","-5,074.12","-5,074.12","-5,074.12","-5,074.12","-5,074.12","-4,163.70","-5,586.81","-5,586.81","-5,586.81","-5,586.81","-5,586.79","-5,586.81","-5,586.81","-5,586.81","-5,586.81","-5,586.81","-5,586.81","-5,586.81","-5,586.81","-5,586.81","-3,971.68","-5,048.43","-5,048.44","-5,048.43","-5,048.43","-1,588.92","-4,615.99","-4,615.99","-4,615.99","-4,615.99","-4,778.59","-4,778.59","-4,778.59","-5,140.09","-4,868.96","-4,868.96","-4,868.96","-4,868.96","-4,868.96","-4,868.96","-4,868.96","-4,868.96","-5,258.48","-5,258.48","-5,258.48","-5,258.48","-5,258.48","-5,258.49","-5,258.48","-5,258.48","-5,258.48","2,536.42","-4,478.98","-4,478.98","-3,631.95","-3,631.95","-3,631.95","-3,631.95","-3,631.95","-3,631.95","-3,631.95","-3,631.95","-3,631.95"
1000 - HFM Consolidated Group,1. Retail,NewStores,64,64 - HFM Leichhardt,910,01-P&L,06-Other operating expenses,11-Operating Expenses,77-Cash Pickup,64050,Cash Pick Up,Actual,,,,,,,,,,,"-1,094.75",-671.30,-695.01,-522.15,-525.06,-845.00,-464.73,-704.22,-623.05,-634.30,-529.57,-631.02,-485.97,-528.46,-723.86,-516.51,-545.12,-646.49,-682.23,"-1,247.40",-836.96,-900.65,-679.14,"-1,374.02",-786.31,-848.89,"-1,347.19",-791.65,"-1,044.04","-1,393.00","-1,353.94","-1,114.40","-1,358.60","-1,168.10","-1,068.13","-1,389.17","-1,086.88","-1,008.30","-1,505.72","-1,084.76",-984.23,"-1,322.96","-1,062.06","-1,349.78","-1,233.71",-959.46,"-1,228.50","-1,342.62",-874.48,-908.65,"-1,340.77","-1,116.63","-1,116.24",-930.88,"-1,019.05","-1,299.45","-1,238.85",-817.57,"-1,016.75","-1,283.62",-982.03,"-1,322.50","-1,034.14",-970.99,"-1,245.05","-1,382.04","-1,922.73","-1,538.46","-1,242.59","-1,269.59",705.92,"-1,017.33","-1,007.78","-1,666.48","-1,232.82","-1,172.97",-500.62,"-1,112.92",-952.94,"-1,047.11","-1,252.14","-1,320.74","-1,267.34","-1,033.04","-1,099.44",-969.92,"-1,289.88","-1,017.82","-1,017.82",-932.53,"-1,381.97","-2,291.60","-1,884.00",-334.11,-118.16,"-2,411.99",-65.72,"-1,352.62","-2,710.03",261.79,"-1,088.95","-1,362.88","-1,106.02","-1,336.72","-1,345.30",-822.82,"-1,093.21","-1,378.77","-1,092.94","-1,083.67","-1,320.54","-1,063.45","-1,111.66","-1,394.62","-1,063.30","-1,127.73","-2,512.54"
1000 - HFM Consolidated Group,1. Retail,NewStores,64,64 - HFM Leichhardt,910,01-P&L,06-Other operating expenses,11-Operating Expenses,78-Cleaning & Waste,64060,Cleaning & Waste,Actual,,,,,,,,,,"-2,480.00","-2,541.93","-2,930.73","-2,410.34",-596.46,"-3,017.24","-2,061.36","-2,417.86","-2,409.09","-2,408.64","-3,366.00","-2,674.02","-4,906.23","-2,456.82","-1,969.82","-5,978.71","-2,684.47","-2,668.87","-4,457.29","-2,643.00","-2,643.00","-2,658.09","-2,733.18","-2,643.00","-2,722.36","-2,690.40","-2,704.40","-2,722.31","-4,394.56","-3,588.53","-5,700.00","-4,007.78","-4,801.36","-3,869.79","-3,656.13","-4,071.95","-3,647.09","-178,007.82",48.86,"5,551.72","-5,768.10","-8,996.22","-9,476.86","-5,332.87","-6,724.77","-11,132.51","-21,222.87","-10,021.27","-8,342.67","-7,822.92","-9,836.74","-14,529.36","-10,729.67","-10,417.36","-10,280.77","-10,495.51","-10,687.88","-11,468.26","-11,406.14","-11,187.43","-11,657.21","-11,416.93","10,999.95","-11,224.84","-4,364.07","-8,008.46","-9,646.25","-8,663.27","-13,623.40","-14,733.93","-10,780.17","-8,451.01","-9,024.43","-25,982.98","-11,586.59","-16,596.74","-19,834.95","-10,346.45","-17,478.09","-12,590.49","-12,279.13","-19,501.25","-14,031.44","-23,926.00","-18,085.96","-13,979.61","-13,786.91","-14,041.92","-13,727.59","-13,172.70","-22,200.61","-5,183.60","-15,139.30","-12,762.42","-16,793.14","-20,354.24","-21,563.34","-13,571.70","-11,378.68","-24,763.02","-14,413.02","-14,309.39","-21,052.88","-18,448.96","-14,434.04","-18,105.78","-16,467.81","-16,136.97","-16,909.93","-16,240.00","-16,497.23","20,360.00","-3,705.55","-6,960.42","-8,025.61",-995.53,"-3,640.00","-3,640.00"
1000 - HFM Consolidated Group,1. Retail,NewStores,64,64 - HFM Leichhardt,910,01-P&L,06-Other operating expenses,11-Operating Expenses,80-Hire Plant,64190,Hire Plant & Equipment,Actual,,,,,,,,,,,,,,,,,,,,,-325.00,,,,,-300.00,,,,,,,0.00,,,,,,,,"-3,766.67","-6,065.20",,"-6,294.29","-5,330.00","-1,868.00",-780.00,"-6,529.00","-2,340.00","-3,953.33","-2,775.00","-5,805.00","4,680.00",-780.00,-827.68,-779.79,"-1,333.83",-650.00,"1,066.72",-724.01,-853.79,-290.27,-291.33,-290.45,"-1,916.24",-715.68,-842.17,-982.26,"-1,089.42",-950.44,"-1,152.28","-1,290.24","-1,257.52","-1,087.22","-1,214.48",-544.78,-969.17,-794.04,-893.73,-804.72,-842.06,-670.25,-775.11,-740.49,"-1,317.60",-911.36,-75.04,-716.50,-817.20,-709.18,-749.69,-806.90,"-1,020.17",-802.99,"-1,053.71",-837.54,"-1,009.74",-838.76,-831.80,-787.40,-814.88,-966.02,-650.00,"-2,677.35",-147.47,"-1,674.87",302.23,-968.94,-650.00,"-1,516.67","-1,516.67","-1,778.85","-1,787.86","-1,855.25",-351.62,-31.66,"-3,396.16","3,895.63",-81.55,"-1,383.18",-762.08,-739.09,-740.50,"-1,102.15","-1,159.47","-1,415.72","-1,069.83"
1000 - HFM Consolidated Group,1. Retail,NewStores,64,64 - HFM Leichhardt,910,01-P&L,06-Other operating expenses,11-Operating Expenses,81-Insurance Claims,64210,Insurance - Claim Paid,Actual,,,,,,,,,,,,,,,,,-75.00,,,,,,,,,,,,,,,,,,,,,,,"-2,543.46",,,,"-2,352.52",,,,-760.00,-160.00,-150.00,-235.00,"-1,080.00",,,,,,,,,,,,,,,,-300.00,,,,,-630.00,,,,-150.00,,,,,,"-1,564.00",,-841.00,,-50.00,,,,,-15.00,,,,,,,0.00,0.00,0.00,0.00,-127.27,-254.54,0.00,0.00,0.00,"-1,102.27","-18,582.27",-58.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-58.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,NewStores,64,64 - HFM Leichhardt,910,01-P&L,06-Other operating expenses,11-Operating Expenses,82-Legal Cost,64230,Legal Costs,Actual,,,,,,,,,,,,,,-534.70,-140.00,-315.49,148.29,,-986.50,-175.00,,,,"-1,338.50","-3,061.64","-1,318.00","-5,132.00",-30.00,,,,0.00,,,0.00,-210.00,,,-723.00,,-135.00,,,,-180.00,-103.50,"-1,008.00",,,,-180.00,,0.00,-202.50,-652.50,"-1,102.50",,,"-4,492.50",-629.00,"-1,840.36","-2,447.00",-55.00,,-334.50,,,,,-49.50,,,,,,,,,,,,,,,,,,,,,,,,,-20.15,,,,0.00,0.00,0.00,0.00,0.00,0.00,-189.75,0.00,0.00,-653.85,-75.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-15,144.36",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000 - HFM Consolidated Group,1. Retail,NewStores,64,64 - HFM Leichhardt,910,01-P&L,06-Other operating expenses,11-Operating Expenses,83-MV Expenses,64250,M.V Expenses - Parking & Other,Actual,,,,,,,,,,"-1,409.01",-552.79,-259.10,-958.76,,-153.63,,-38.18,,-12.73,,,-31.82,,,,,,,,,-40.05,-59.09,,,,-7.27,,,-316.03,"-2,937.40",-729.35,"-1,458.08","-1,648.85",-600.00,-600.00,"-1,514.00","-1,766.28",-600.00,-636.36,-611.18,"-1,228.62",-721.40,"-1,367.02","-1,104.51",-737.83,-600.00,-614.18,-600.00,-600.00,-600.00,-600.00,-600.00,-600.00,-600.00,-600.00,,-600.00,"-1,200.00",,-600.00,,"-1,200.00",,,-600.00,,-231.97,-609.00,-600.00,-600.00,-767.70,"-3,700.62","-1,500.00","-2,751.08","-2,144.55","-2,100.00","-2,100.00",-654.55,-600.00,"-1,551.08","-2,122.36","-2,700.00","-2,100.00","-5,124.82","-2,100.00","-2,100.00","-1,753.91","-2,442.82","-2,693.76","-2,610.09","-1,370.19",0.00,"-2,144.24","-4,148.07",-662.25,"-2,876.44","-2,344.95","-3,026.43","-1,513.77","-3,132.18","-3,116.45",-861.38,-699.18,"-5,077.19","-2,549.58","-3,747.54","-3,284.74","-3,193.07","-1,544.96","-1,930.92","-6,089.04","-3,575.26","-1,419.18","-5,071.05","-3,679.45","-1,303.19","-4,857.56"
1000 - HFM Consolidated Group,1. Retail,NewStores,64,64 - HFM Leichhardt,910,01-P&L,06-Other operating expenses,11-Operating Expenses,83-MV Expenses,64260,M.V Expenses - Running Costs,Actual,,,,,,,,,,,,,,,-125.27,,,,,,,-114.42,,-638.90,,-281.63,,"-2,473.32",,-894.55,,,,-202.84,,-317.28,,,,-843.32,-420.32,,,,,-637.13,,"-1,663.00",,,"-1,647.00",-454.55,,-154.55,"-1,271.89",,-259.09,-123.95,,-41.32,,"-1,669.34","-1,490.60",,,,,,,-107.12,,,,,"-1,656.64",,,,,,,,,,,-200.00,-837.27,,,-6.36,,,,,,,,,"-1,343.00",0.00,0.00,-72.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-1,740.14",0.00,-268.67,0.00,0.00,0.00,0.00,0.00,-252.73,"-2,550.51",0.00,0.00,0.00,0.00,0.00,-510.10,0.00
